epoch_ms,iso,channel,ratio,value,unit
1787758557050,2026-08-26T17:35:57.050000,3,0.001753633,-0.1040267918482958,g
1787758557119,2026-08-26T17:35:57.119000,0,-0.000076328,0.03793927574084834,g
1787758557151,2026-08-26T17:35:57.151000,3,0.001753634,-0.10446735503296613,g
1787758557219,2026-08-26T17:35:57.219000,0,-0.000076379,0.2871884169156924,g
1787758557251,2026-08-26T17:35:57.251000,3,0.001753621,-0.09829710437228004,g
1787758557319,2026-08-26T17:35:57.319000,0,-0.000076351,0.1487166718185419,g
1787758557351,2026-08-26T17:35:57.351000,3,0.001753655,-0.11460362078592891,g
1787758557420,2026-08-26T17:35:57.420000,0,-0.000076332,0.05640547911346335,g
1787758557451,2026-08-26T17:35:57.451000,3,0.001753658,-0.11592578355495915,g
1787758557520,2026-08-26T17:35:57.520000,0,-0.000076326,0.024092101231119857,g
1787758557552,2026-08-26T17:35:57.552000,3,0.001753632,-0.10358575544860622,g
1787758557620,2026-08-26T17:35:57.620000,0,-0.000076354,0.1671779191516242,g
1787758557652,2026-08-26T17:35:57.652000,3,0.001753635,-0.10490791821763645,g
1787758557720,2026-08-26T17:35:57.720000,0,-0.000076339,0.08871390095627414,g
1787758557752,2026-08-26T17:35:57.752000,3,0.001753661,-0.11724794632409201,g
1787758557821,2026-08-26T17:35:57.821000,0,-0.000076294,-0.13284089119911296,g
1787758557852,2026-08-26T17:35:57.852000,3,0.001753639,-0.10711168057112921,g
1787758557921,2026-08-26T17:35:57.921000,0,-0.000076331,0.05178645025057683,g
1787758557953,2026-08-26T17:35:57.953000,3,0.001753646,-0.11019656929396264,g
1787758558021,2026-08-26T17:35:58.021000,0,-0.000076343,0.11178922111277742,g
1787758558053,2026-08-26T17:35:58.053000,3,0.001753643,-0.1088744065249324,g
1787758558121,2026-08-26T17:35:58.121000,0,-0.000076306,-0.07283316429731251,g
1787758558153,2026-08-26T17:35:58.153000,3,0.001753616,-0.09609381523380653,g
1787758558222,2026-08-26T17:35:58.222000,0,-0.000076326,0.024092101231119857,g
1787758558253,2026-08-26T17:35:58.253000,3,0.001739664,6.506270302749275,g
1787758558322,2026-08-26T17:35:58.322000,0,-0.000076342,0.10717514828942361,g
1787758558354,2026-08-26T17:35:58.354000,3,0.001697667,26.379909938692006,g
1787758558422,2026-08-26T17:35:58.422000,0,-0.000076326,0.024092101231119857,g
1787758558454,2026-08-26T17:35:58.454000,3,0.001591624,76.56113655114274,g
1787758558522,2026-08-26T17:35:58.522000,0,-0.000076346,0.12563639562250592,g
1787758558554,2026-08-26T17:35:58.554000,3,0.001449227,143.94526523818573,g
1787758558623,2026-08-26T17:35:58.623000,0,-0.000076324,0.01486395558434506,g
1787758558654,2026-08-26T17:35:58.654000,3,0.001271194,228.19338508025697,g
1787758558723,2026-08-26T17:35:58.723000,0,-0.000076360,0.19487226817108116,g
